64,84,65,72,62,80,64,72,62,74,64,74,62,85,65,75,62,86,69,79,64,88,64,75,62,88,70,73,65,81,65,82,64,85,65,78,64,88,65,78,65,85,66,85,64,85,66,79,64,85,66,81,64,85,68,79,64,85,68,80,63,85,65,74,64,44,36,60,72,49,35,41,61,47,39,60,71,55,49,64,89,62,57,64,88,62,56,65,84,56,49,62,78,56,42,60,75,56,46,61,74,56,51,62,82,56,40,60,72,91,88,88,65,88,88,90,88,90,75,81,64,85,65,66,60,70,61,64,62,73,62,70,62,81,64,73,62,82,65,72,64,83,64,73,64,81,70,77,63,85,68,78,66,86,76,85,70,88,71,87,70,85,71,79,64,85,64,72,62,73,64,70,62,81,64,72,62,79,64,70,64,82,64,70,62,79,65,72,62,75,65,73,63,81,65,67,63,79,65,71,62,71,63,65,61,75,63,66,61,71,62,65,61,66,61,65,61,65,61,65,62,67,61,65,60,68,62,63,57,66,61,63,60,65,61,63,60,71,61,63,60,65,61,63,60,65,61,63,61,69,62,63,61,67,62,65
61,75,63,64,61,71,65,66,62,71,63,65,63,76,65,68,63,80,65,73,63,80,63,75,65,81,65,74,63,83,65,73,65,82,68,73,65,84,68,82,65,86,67,75,65,86,73,83,66,87,72,82,67,87,72,84,66,90,75,80,68,90,75,87,71,51,40,63,81,53,37,47,64,50,44,64,81,58,52,69,91,71,64,74,91,66,62,72,91,64,58,66,87,62,55,64,87,63,58,64,86,61,58,68,90,60,51,64,82,94,92,91,77,92,92,93,92,92,87,90,75,90,76,81,64,83,64,75,64,82,66,75,66,90,70,87,70,87,70,81,66,84,71,78,64,87,69,79,67,86,72,84,67,89,71,83,67,90,72,84,67,85,67,76,65,84,66,73,64,74,64,72,64,76,66,69,64,84,67,76,66,83,66,74,64,74,66,73,64,84,66,72,64,80,66,73,64,74,66,72,64,72,65,68,64,72,64,67,62,68,64,69,62,72,63,67,63,73,64,66,63,72,64,67,62,74,64,67,62,73,64,66,62,71,64,67,62,72,64,66,62,71,64,66,62,72,63,64,62,68,63,67,62,67,63,65
73,89,82,85,65,89,75,86,71,86,72,86,70,89,76,86,67,89,74,86,77,89,81,89,74,89,76,89,73,89,81,86,71,89,80,89,74,89,76,89,71,89,75,86,71,89,75,86,72,89,75,89,71,89,75,85,70,89,75,89,71,89,79,89,74,57,43,65,82,57,36,50,64,57,45,63,85,61,57,76,91,65,62,74,90,63,60,71,89,63,57,63,85,63,57,65,85,61,57,65,86,61,51,64,86,57,44,62,73,91,86,83,65,89,89,91,89,90,73,77,65,84,63,65,59,65,61,65,60,66,63,64,61,71,63,71,63,73,63,65,61,66,63,64,59,70,61,63,61,67,63,65,61,73,63,67,63,80,65,67,61,71,63,66,61,67,61,63,57,65,60,63,57,67,61,63,60,71,65,66,62,74,63,71,61,74,65,67,61,75,63,70,62,72,63,67,62,72,63,68,63,72,63,69,62,81,63,68,63,75,63,71,63,75,65,71,63,74,63,68,63,79,65,71,63,74,65,71,63,81,65,66,63,77,65,71,63,75,65,74,63,77,65,71,65,79,65,74,62,82,63,73,63,81,66,75
60,79,62,63,58,69,60,67,59,68,60,64,60,73,60,68,60,77,62,70,61,78,62,68,60,77,62,70,60,73,62,71,60,77,62,69,60,75,62,67,60,77,62,69,60,78,62,68,60,72,62,79,60,75,62,71,60,80,63,71,62,78,64,74,60,46,34,59,68,45,33,38,59,40,34,54,67,54,50,62,86,60,57,69,86,60,49,60,83,58,48,60,76,55,47,59,72,54,47,60,79,54,49,61,82,54,45,59,70,88,86,86,63,86,86,88,86,88,76,80,66,83,62,65,59,65,59,63,59,70,60,62,60,77,62,70,60,81,63,68,60,77,62,68,59,72,60,68,62,80,63,77,62,77,65,79,62,83,66,70,60,77,62,72,60,70,62,68,60,71,60,67,60,79,62,70,62,80,63,74,62,82,65,72,60,83,68,70,60,80,63,72,62,83,62,70,60,83,68,72,60,83,62,72,60,82,63,70,60,77,66,69,60,80,62,69,60,78,62,68,60,73,60,69,60,71,60,65,60,72,61,64,60,69,60,67,59,68,60,66,58,68,60,62,59,69,59,61,58,64,60,62,58,63,58,62
71,89,74,82,65,82,71,83,65,86,71,75,67,89,77,80,67,89,74,88,71,89,72,86,69,89,72,86,66,88,71,83,68,89,72,85,70,89,74,86,65,89,74,83,70,89,72,78,67,85,70,82,65,86,69,75,65,86,66,77,65,87,71,80,64,49,39,61,73,50,36,41,61,44,37,60,74,56,43,63,89,63,57,66,89,61,57,64,83,57,43,60,74,57,41,60,71,57,45,61,71,51,39,61,72,49,37,57,65,91,84,79,63,87,88,91,88,90,71,80,65,85,65,70,61,66,63,65,61,71,62,65,62,75,63,72,63,74,63,68,63,74,63,65,61,76,63,67,63,78,65,72,65,83,67,74,65,86,65,75,63,76,65,71,63,76,63,70,63,71,63,66,63,72,63,71,63,72,65,74,63,77,65,67,62,79,65,68,63,75,63,72,63,77,65,70,63,74,63,70,62,74,63,67,63,77,63,70,61,73,63,72,63,75,63,67,63,77,65,72,63,77,65,71,63,80,63,72,63,80,65,67,63,83,66,75,63,80,65,73,65,81,69,76,65,86,65,72,65,85,70,81,66,87,72,80
63,86,68,72,61,78,69,77,61,77,63,72,63,84,69,75,63,84,71,83,64,87,69,76,63,85,69,79,63,87,69,83,63,87,67,81,63,85,69,83,66,87,71,83,69,87,72,84,69,87,80,84,69,87,79,84,71,87,83,84,72,88,82,87,70,55,41,63,84,52,34,49,63,54,49,62,87,59,55,74,89,72,61,78,89,64,60,83,89,63,59,71,87,61,55,64,87,61,56,65,87,60,55,69,88,60,56,64,87,101,89,89,83,93,90,100,90,93,88,88,84,89,83,84,64,84,64,83,65,87,69,86,69,87,84,87,74,88,83,87,79,88,83,87,75,87,83,87,72,88,84,87,79,89,87,88,84,89,85,88,84,88,82,87,72,87,75,82,68,87,66,84,69,85,71,86,69,87,82,87,69,87,79,87,64,87,72,84,67,81,65,78,63,83,69,72,61,84,65,73,63,78,63,69,61,81,63,70,61,77,64,69,61,81,63,64,61,78,63,69,60,73,61,65,60,69,61,64,60,68,61,64,59,69,61,64,58,71,61,63,59,70,61,63,59,69,60,64,59,69,61,64,59,70,61,63
63,83,67,70,63,82,65,72,63,80,65,71,63,82,65,72,65,81,65,77,65,82,67,80,65,86,67,80,65,86,69,80,63,86,69,80,65,86,70,81,67,89,69,83,68,88,73,75,66,88,73,84,70,89,72,85,69,87,74,86,71,89,76,82,69,50,40,63,83,50,36,46,63,51,46,63,83,57,57,72,91,71,63,77,90,64,61,73,90,63,53,64,87,61,51,64,87,61,55,65,89,62,57,67,89,62,56,65,83,98,90,89,73,90,90,92,89,91,81,86,66,86,65,71,62,68,63,66,63,75,65,70,62,81,65,77,63,81,63,71,63,72,63,70,61,71,63,66,63,71,65,72,63,73,65,72,63,80,63,65,61,72,63,65,61,67,61,63,59,65,60,63,60,65,61,63,57,67,62,65,61,67,62,63,57,65,63,65,61,67,62,65,61,65,62,65,59,68,62,63,59,66,61,63,57,65,61,63,60,65,62,64,60,72,61,65,59,68,63,63,61,70,63,66,61,73,63,70,61,72,63,68,61,73,63,65,61,79,63,69,62,74,63,70,63,75,63,71,63,74,63,69,63,80,65,69
66,88,71,72,63,83,66,74,63,79,65,72,65,82,65,72,63,78,65,71,63,80,63,68,63,74,63,67,62,73,63,66,62,72,63,66,62,71,63,65,62,67,63,65,61,66,63,65,60,65,62,63,61,65,61,63,57,64,61,63,57,65,61,62,57,36,36,46,61,36,24,36,48,36,36,45,61,41,36,57,71,59,50,61,71,56,39,58,65,49,36,54,63,45,37,57,63,46,39,57,66,50,37,60,66,50,36,57,63,90,74,74,63,86,86,90,83,86,66,72,63,78,65,65,57,65,61,65,61,68,62,65,62,78,65,67,63,76,63,71,63,72,63,69,62,75,64,71,63,80,65,73,65,86,70,76,66,86,66,78,65,83,66,75,63,83,65,71,63,71,63,71,63,75,65,71,63,79,71,78,65,83,69,80,63,80,71,80,63,80,65,73,65,84,69,73,63,85,66,82,65,81,66,74,63,83,66,77,63,82,65,75,66,86,70,81,65,85,66,75,65,86,68,75,65,84,70,83,65,79,66,79,64,85,70,73,64,85,66,78,64,83,70,80,64,83,66,75,64,84,68,74,64,86,68,80
62,82,64,66,60,71,62,71,61,70,62,68,62,71,62,65,62,76,62,70,62,80,64,66,61,75,64,65,62,67,62,65,61,73,62,68,61,72,62,70,62,72,64,69,62,79,64,71,62,81,62,67,62,72,64,69,62,72,64,67,61,77,64,70,62,38,35,56,66,39,34,35,57,40,36,56,64,51,43,64,88,62,56,65,88,60,49,62,82,56,40,57,71,56,46,61,70,56,44,62,80,59,45,62,70,49,40,59,67,91,85,81,62,88,88,90,87,89,70,74,65,82,64,65,60,66,61,64,60,69,62,64,61,79,64,70,62,77,62,70,61,73,62,65,62,73,62,70,62,78,64,72,64,85,65,79,65,84,65,79,64,82,64,72,62,79,64,72,62,76,64,70,62,80,65,74,64,82,69,80,65,88,69,82,64,85,71,82,67,85,70,79,66,88,70,82,64,88,71,85,65,85,71,84,69,88,71,85,69,88,74,85,70,88,74,88,67,88,74,82,70,88,75,85,70,88,73,88,70,88,80,88,73,88,73,82,70,88,74,87,71,88,82,88,70,88,79,88,73,88,74,88,71,88,72,85
66,88,72,72,63,86,71,82,66,83,65,79,66,89,71,80,65,89,71,81,67,87,71,83,66,89,71,82,66,84,71,80,65,86,66,82,66,84,71,81,65,89,71,81,66,86,71,81,66,88,66,82,67,86,72,83,65,86,70,80,65,86,67,72,65,45,37,61,71,41,36,39,61,45,39,61,71,50,39,63,84,63,57,63,83,57,46,63,81,57,40,57,64,51,38,60,66,46,39,59,71,50,40,57,66,45,37,57,63,89,71,71,61,78,78,89,68,83,63,65,61,71,61,63,50,61,55,61,57,63,56,60,57,63,60,63,57,63,58,62,55,63,58,61,57,63,58,62,57,65,61,63,60,67,63,65,61,67,63,65,60,65,62,63,59,64,60,61,57,63,57,61,57,66,60,63,57,65,63,65,61,68,63,63,59,69,62,67,61,71,63,65,61,70,63,66,62,71,63,66,61,70,62,67,61,71,63,67,61,71,63,69,63,73,63,71,63,75,63,71,63,77,63,69,61,81,65,67,61,78,63,71,61,79,63,69,61,78,63,70,61,78,63,70,63,81,64,70,62,81,63,72,63,76,63,79
64,82,64,70,62,74,64,72,62,71,64,69,62,74,64,70,62,82,67,71,62,81,64,70,62,79,64,74,64,79,64,72,62,78,62,71,62,80,64,74,62,78,65,74,64,81,70,73,64,81,65,74,64,84,65,74,65,81,70,81,64,85,70,84,68,48,38,61,82,48,35,43,62,50,42,62,80,60,54,69,90,65,60,80,89,62,60,74,89,62,56,65,88,62,56,66,88,61,56,70,88,60,56,67,88,62,56,64,85,96,90,90,83,91,91,100,90,92,88,89,85,90,82,85,70,84,64,78,64,86,71,86,70,88,80,88,73,89,82,88,80,88,78,88,74,89,82,88,75,89,82,88,82,90,88,88,85,90,88,90,83,90,86,88,80,88,81,88,72,88,70,85,71,88,81,88,72,88,81,88,73,89,85,88,73,90,85,88,73,88,80,88,80,88,82,88,71,88,81,88,70,88,72,85,70,88,82,88,72,87,73,87,70,87,79,85,70,87,72,87,69,87,72,86,68,87,72,81,69,87,71,84,69,87,74,85,69,87,72,83,69,87,73,84,69,87,75,84,69,87,72,84,64,87,68,81
62,82,64,68,60,78,62,71,62,71,62,70,62,79,64,73,62,76,64,79,62,80,64,70,62,80,64,72,62,80,65,72,62,76,64,66,62,75,64,72,62,79,65,74,62,80,64,72,62,78,64,77,65,76,65,79,64,84,70,78,64,85,70,76,64,42,36,61,78,49,35,40,60,42,38,60,72,59,50,65,88,67,62,74,89,62,60,65,88,60,49,62,82,60,45,62,81,56,50,62,83,59,50,62,85,60,49,62,78,92,89,89,70,90,90,91,89,90,81,85,72,88,70,71,61,70,62,66,61,72,62,65,62,73,64,72,62,79,64,66,61,77,62,65,62,72,64,70,62,79,62,71,64,81,65,74,62,81,64,69,60,72,62,64,60,68,60,63,56,62,56,61,56,64,59,62,56,65,60,62,60,64,61,64,59,64,60,62,56,64,60,62,60,65,60,62,56,64,60,62,59,64,60,62,56,65,60,62,59,64,60,62,56,64,60,62,59,64,60,62,58,66,60,64,58,64,61,63,56,67,61,62,60,64,61,64,60,64,62,64,61,70,62,64,60,71,62,64,60,70,62,64,60,72,62,64
66,87,71,81,64,84,70,76,66,84,66,75,66,87,71,81,66,87,72,82,66,87,72,83,68,89,72,82,68,89,72,85,72,90,72,83,67,87,72,83,66,87,70,84,66,87,72,83,67,90,69,82,71,87,75,86,69,88,74,88,72,90,75,84,72,53,41,64,82,51,37,43,64,54,44,64,80,62,58,72,92,71,62,74,91,65,62,72,91,62,51,64,87,62,53,64,87,64,58,66,90,62,58,67,90,62,56,64,83,96,91,91,75,92,92,94,91,93,87,90,75,90,75,84,66,76,66,73,64,82,66,81,67,90,74,85,72,90,72,87,72,90,73,87,68,90,75,87,73,91,82,90,78,91,87,90,86,92,90,91,86,91,86,90,81,90,82,90,71,87,72,87,71,90,75,87,73,90,84,90,78,91,86,90,81,90,84,90,74,90,82,90,74,91,82,87,68,90,72,78,66,87,68,82,67,87,72,82,66,84,70,75,66,84,67,75,66,89,72,76,66,84,66,74,64,82,66,72,64,74,66,72,64,74,64,70,63,75,64,68,63,76,64,66,63,74,64,67,62,73,64,66,62,73,64,67
63,81,66,66,61,73,65,73,62,79,63,68,61,75,66,69,63,84,63,73,63,80,65,71,63,80,65,71,63,80,65,71,63,76,65,73,63,79,65,73,64,83,65,68,63,82,65,79,65,82,66,76,65,84,67,81,65,87,71,82,65,87,71,86,65,49,41,61,74,56,36,50,63,51,50,63,81,61,57,71,91,68,63,76,90,65,61,76,90,63,57,71,89,63,59,69,89,62,60,71,89,62,52,66,89,62,57,66,89,102,91,91,86,92,92,102,91,95,89,90,87,91,85,89,67,86,69,80,65,89,71,82,71,89,83,89,76,90,81,89,73,89,74,89,74,89,78,89,75,89,81,89,80,90,86,89,86,91,89,90,83,91,86,89,71,89,74,86,71,86,70,82,67,89,71,83,71,89,79,89,75,89,84,89,71,89,83,89,74,89,76,89,74,89,76,87,71,89,76,86,70,89,73,81,71,89,72,83,71,88,71,86,65,89,72,85,70,88,71,84,67,87,73,85,66,89,74,85,67,89,74,82,66,88,71,80,65,86,69,82,65,86,67,73,63,86,65,72,63,84,66,80,63,81,66,78
55,61,55,60,55,61,59,60,55,62,55,59,55,63,59,60,55,63,59,61,55,64,59,61,59,63,59,62,57,65,59,61,59,67,60,62,59,66,60,63,59,63,61,63,60,69,61,63,59,69,61,63,59,70,61,65,61,71,61,64,59,69,61,65,59,38,34,57,63,35,33,34,55,35,35,55,64,52,46,61,84,59,54,63,84,59,49,59,71,55,45,59,69,50,37,59,69,55,44,60,71,56,44,61,76,52,42,59,64,89,87,84,63,87,87,89,87,88,69,80,64,78,63,68,59,65,60,63,61,69,61,69,61,73,63,70,63,80,63,69,61,77,63,69,61,75,61,69,61,82,64,73,61,84,69,78,67,87,69,78,63,81,61,69,61,80,63,69,61,72,61,63,61,79,63,69,61,76,63,71,61,78,63,71,61,78,64,70,63,73,63,69,62,75,63,71,61,80,63,70,61,71,61,68,61,73,61,68,60,74,62,69,61,71,61,69,61,81,63,65,61,72,61,70,61,71,63,69,61,76,63,69,61,71,63,69,61,78,62,71,61,78,63,70,61,77,63,72,62,78,63,72,63,78,63,69
66,89,79,81,65,86,72,80,65,86,65,80,65,86,67,76,63,83,67,72,65,84,65,75,63,80,65,73,63,73,65,71,63,80,65,71,63,80,65,70,63,71,63,68,63,71,63,65,61,71,61,65,61,67,62,63,60,67,61,63,59,66,62,63,58,36,36,46,62,36,29,36,49,36,36,44,61,40,36,58,69,58,45,61,74,57,40,61,69,50,37,52,63,51,37,57,63,46,37,57,65,42,36,54,63,47,37,52,63,89,75,71,63,86,85,90,73,89,65,67,63,74,63,64,57,63,60,64,58,67,62,64,61,72,63,66,62,73,63,67,63,70,63,65,61,71,62,67,63,76,65,73,63,84,66,74,63,82,67,73,63,82,65,73,63,75,63,71,62,73,63,67,63,79,65,67,63,80,65,74,64,79,65,76,63,77,67,75,63,76,64,74,65,83,65,72,62,80,64,72,62,79,64,76,62,79,64,72,64,79,64,72,62,81,68,72,64,83,69,73,64,83,65,79,62,82,68,74,63,84,64,77,64,82,69,79,64,84,69,77,64,83,69,79,64,80,65,74,64,85,65,73,62,82,65,75
59,71,62,63,57,65,61,63,57,63,60,63,57,65,61,63,57,64,61,63,61,65,61,63,60,65,61,63,57,65,61,63,59,65,61,63,57,67,61,63,57,67,61,63,60,65,61,63,57,65,61,63,60,65,61,63,57,65,61,63,61,65,62,64,61,36,36,53,63,37,30,36,54,36,36,57,63,48,41,61,80,57,46,63,71,51,41,60,71,50,37,57,64,44,37,57,65,50,43,60,66,46,37,60,67,50,37,57,63,90,82,72,62,86,86,90,81,89,66,70,63,73,63,65,60,65,61,63,61,66,61,66,61,74,63,71,62,78,63,67,63,72,63,69,63,71,63,71,63,77,66,73,65,88,71,81,66,87,71,82,66,86,66,75,63,84,65,73,63,81,63,73,65,83,66,74,65,84,71,83,66,89,71,81,65,86,71,82,65,83,71,83,70,89,71,81,65,88,71,83,65,85,67,73,65,86,67,76,65,89,71,75,65,86,71,81,69,83,71,86,66,85,71,80,67,86,66,79,65,86,70,81,65,86,71,79,65,86,66,76,65,89,68,75,65,86,69,77,64,85,70,73,65,83,68,81
60,71,62,63,56,64,61,64,59,65,60,62,60,69,61,64,60,67,62,65,60,70,61,64,60,69,62,62,60,67,61,64,60,70,62,64,60,70,62,64,60,66,62,64,59,66,62,64,60,66,61,64,60,70,62,64,60,70,62,64,61,71,62,66,61,36,35,56,64,36,33,36,56,36,35,56,64,49,42,62,85,62,59,65,88,62,56,62,85,56,40,60,77,56,42,60,73,59,49,64,80,59,52,64,88,56,46,60,70,91,88,88,70,89,89,91,89,91,84,88,70,88,70,75,62,75,63,71,63,79,66,72,63,86,69,85,66,86,71,77,65,89,67,79,65,86,67,83,65,86,71,86,67,89,78,86,69,89,75,86,71,88,71,83,65,86,66,75,63,80,63,71,63,81,65,74,63,83,71,81,65,89,71,80,63,87,71,80,65,85,67,80,65,84,66,74,65,81,65,80,63,81,65,71,65,75,65,70,63,78,65,72,63,79,65,74,63,80,66,72,63,80,65,71,63,81,65,70,63,77,65,70,63,71,65,69,63,73,63,67,62,72,63,68,61,70,62,65,61,67,62,64,61,66,62,65
63,83,65,66,61,74,65,70,62,72,63,68,63,78,65,69,63,83,68,73,65,85,65,72,63,81,65,76,65,84,67,81,65,86,71,76,65,89,72,81,66,86,71,83,66,86,71,79,66,86,71,80,66,89,71,85,71,89,79,83,70,89,75,83,71,52,41,64,86,51,36,50,63,50,46,63,83,61,60,72,91,69,63,83,91,65,61,74,89,62,56,63,87,63,56,65,89,63,58,71,89,61,57,66,90,62,57,65,86,101,91,90,83,92,91,96,90,92,89,90,82,90,81,84,63,83,66,73,65,85,71,83,65,88,74,83,69,89,80,88,71,89,77,83,66,87,72,85,70,89,74,86,71,89,83,88,77,90,82,89,71,89,75,86,70,88,66,83,65,86,65,80,65,86,68,81,66,88,72,83,71,89,74,86,66,89,74,89,71,89,69,86,66,89,73,83,66,89,71,80,65,89,70,86,68,89,70,81,66,89,73,83,67,89,75,86,72,89,81,86,71,89,74,86,71,89,73,87,72,89,74,83,66,89,71,83,66,88,73,81,70,86,71,82,65,86,70,80,65,86,69,73,65,86,69,77
62,85,70,74,62,81,70,74,62,78,64,72,62,85,65,71,64,82,68,82,64,85,65,78,64,85,65,76,64,81,65,78,64,82,64,72,62,81,65,73,64,82,64,71,62,81,69,72,63,82,64,71,63,81,64,72,63,85,65,78,62,82,64,74,64,43,36,60,68,40,35,36,61,42,36,57,70,49,41,62,88,62,59,65,88,60,50,65,87,60,49,62,73,56,47,62,82,55,41,62,81,56,49,62,78,56,49,62,78,91,89,88,68,89,89,91,88,90,77,88,70,85,68,74,62,71,62,65,62,79,64,71,64,80,69,81,64,82,64,71,63,76,64,69,62,79,64,73,62,79,65,79,64,85,70,78,64,86,66,71,62,80,65,71,62,71,62,65,60,65,61,64,60,71,63,65,61,71,63,66,60,70,63,65,61,66,63,67,61,65,61,65,61,68,63,63,60,70,61,63,60,66,61,63,60,65,62,64,61,68,61,65,61,66,63,65,61,66,63,65,60,66,61,65,60,67,61,65,61,66,63,65,60,71,63,65,57,69,63,65,60,70,63,63,61,71,63,66,61,68,63,63,61,70,62,65
78,89,83,87,69,87,81,87,75,87,71,84,69,89,81,87,79,88,82,87,73,89,81,87,79,89,84,87,77,89,81,87,73,88,81,87,75,88,75,87,71,87,79,86,71,88,79,87,72,87,80,87,71,88,74,86,72,87,79,87,70,87,78,84,70,52,41,61,80,49,34,39,60,41,35,56,70,55,44,61,87,63,55,67,84,61,55,65,84,59,47,61,72,53,39,58,69,55,44,59,69,49,39,59,73,48,35,55,63,88,80,73,61,84,84,88,82,87,63,69,60,73,61,61,58,61,58,61,55,63,59,61,59,69,61,63,59,71,62,65,60,70,62,64,60,75,62,69,60,73,64,71,62,82,64,73,64,85,65,78,64,80,64,71,62,79,64,67,62,75,62,70,62,79,62,66,62,82,66,76,64,85,64,79,62,81,64,75,62,81,64,79,64,82,65,74,62,80,66,79,62,82,64,71,63,79,65,78,62,78,64,74,62,84,64,72,64,85,69,77,64,85,67,73,62,85,64,73,64,80,66,79,64,82,66,77,64,85,66,76,62,84,65,77,64,84,68,77,62,83,67,80,64,85,65,73
62,82,65,72,62,74,64,71,62,75,63,71,62,80,64,75,62,81,64,74,64,82,64,76,64,84,65,70,64,85,65,74,64,85,65,74,64,82,65,73,63,80,64,73,63,81,66,72,64,85,65,72,63,83,65,74,64,83,66,70,64,81,64,75,64,43,36,62,71,45,35,41,60,40,37,58,73,56,43,64,89,65,60,71,88,64,60,72,88,62,56,62,82,60,51,62,79,56,52,62,83,60,52,62,88,60,50,64,84,94,90,89,80,90,90,95,90,91,88,88,81,90,80,85,64,82,68,79,65,87,70,80,70,89,82,88,78,89,82,87,74,88,82,85,70,88,80,88,73,89,81,88,83,90,87,89,85,90,88,89,82,89,87,88,78,89,82,85,70,88,70,83,70,88,72,85,71,89,83,88,80,89,87,88,77,90,85,89,75,89,82,88,74,88,81,87,70,89,79,86,70,88,73,85,70,88,73,86,68,88,75,85,70,88,71,82,64,88,70,74,67,84,70,82,65,80,64,74,64,82,69,75,64,85,64,72,62,80,65,70,62,79,64,70,62,73,64,70,62,73,62,67,61,72,62,65
74,90,82,84,66,89,83,87,71,89,74,86,71,89,79,89,71,89,80,89,74,89,78,86,72,90,83,88,72,89,80,86,69,90,79,86,71,89,80,86,70,89,74,87,71,89,73,86,67,89,73,86,68,89,74,89,71,89,80,86,72,89,79,89,75,57,43,65,84,51,36,45,63,51,44,63,80,57,50,65,90,65,61,71,89,63,57,66,89,61,46,63,83,61,50,63,80,61,57,66,88,57,46,63,89,60,46,60,70,92,89,89,66,90,90,92,89,90,79,81,66,85,69,71,61,68,61,65,61,70,65,71,63,76,65,69,63,76,65,71,63,75,63,71,63,73,63,71,63,79,66,80,65,84,70,82,65,86,72,80,66,84,71,72,65,80,65,71,63,71,63,71,63,73,65,71,63,82,66,73,65,86,67,74,63,81,67,81,65,83,65,75,65,86,71,74,65,83,66,73,65,83,67,74,63,81,63,71,65,84,64,71,62,80,65,75,62,78,65,72,62,79,64,71,62,79,65,71,64,80,64,72,64,79,64,72,63,79,64,71,64,79,65,70,62,81,65,67,64,80,66,72,62,82,64,70
59,63,60,62,55,63,59,61,55,63,59,61,57,64,60,62,58,65,60,62,60,67,61,61,60,66,60,64,59,64,60,63,59,66,61,63,59,69,60,63,59,73,64,66,63,75,64,69,62,72,64,67,63,72,66,72,64,78,66,73,64,79,64,73,64,45,37,61,68,47,37,42,62,44,39,61,72,58,49,66,90,64,61,67,90,64,58,67,90,62,51,64,79,62,52,64,84,61,51,64,87,62,51,64,90,61,52,64,77,96,91,90,74,92,92,94,92,92,90,90,76,90,75,78,64,75,65,72,64,76,66,74,66,88,72,87,68,90,72,79,66,88,72,77,66,86,67,84,66,87,72,85,71,90,79,90,69,90,81,88,72,90,75,83,68,89,72,75,66,81,64,71,64,84,66,76,64,85,66,80,66,87,67,75,64,84,71,77,66,84,66,81,66,86,67,73,64,84,67,75,64,77,66,74,64,79,66,72,64,76,66,71,64,76,66,72,64,79,66,72,64,78,66,72,64,74,64,72,64,74,64,67,62,72,64,67,62,72,64,65,61,67,64,66,62,72,63,66,61,71,64,65,62,74,64,69
59,70,61,62,59,65,61,63,60,65,60,62,60,70,61,62,59,71,61,64,59,70,61,64,59,67,62,64,59,67,62,62,60,67,61,64,60,72,62,65,60,72,62,64,62,72,62,66,62,71,62,70,62,76,63,67,61,79,64,70,62,74,64,70,62,39,35,58,65,40,35,36,59,40,35,56,71,56,49,64,88,63,60,71,88,62,56,65,88,60,49,62,79,54,42,61,74,56,45,61,83,56,49,62,84,56,49,61,80,93,89,88,70,90,89,91,88,90,80,88,70,88,67,74,62,71,62,70,62,76,65,74,64,86,70,84,64,86,70,80,62,85,67,75,64,85,66,84,64,86,70,85,67,88,80,88,74,88,80,88,70,88,73,87,69,85,70,80,64,82,64,72,65,83,65,73,62,85,70,84,69,87,72,84,64,85,72,80,65,87,70,84,70,88,71,80,65,86,71,78,64,85,66,79,64,82,65,75,62,85,66,76,65,84,70,82,65,86,68,74,64,84,70,80,64,85,68,80,64,85,70,80,64,87,65,84,65,85,70,80,64,85,70,81,64,88,71,80,66,88,70,85,65,88,73,85
